,CL=F,BZ=F,NG=F,GC=F,SI=F,HG=F
2004-03-10,0.019948184561406835,,0.02552063815383832,0.011802743107877512,0.021104112009512628,0.02106069664679848
2004-03-11,0.01913886487048187,,0.024686180850763444,0.011755415905133149,0.02058870019994636,0.020706905434680834
2004-03-12,0.019188550272141683,,0.027261857732587477,0.011499677604585534,0.020090577623992866,0.021819966549334834
2004-03-15,0.019103981391067587,,0.026340872465089912,0.011610956265608765,0.020027395874695497,0.021736945230611964
2004-03-16,0.02111789841278214,,0.026137043234241864,0.011543020512292201,0.01969168066659523,0.0220524004886166
2004-03-17,0.020142064288734392,,0.025207603182932893,0.011387263580419683,0.019236518719050598,0.021703016416582847
2004-03-18,0.020060791166121247,,0.024335915474407218,0.011361798224973548,0.01899460360141831,0.021348120804298664
2004-03-19,0.01929487195347918,,0.02396930350922388,0.011304223712270174,0.019552971479111614,0.021105353961217776
2004-03-22,0.01848707979655068,,0.023273948135579706,0.011077897553170875,0.019302849308231836,0.020675972975726115
2004-03-23,0.01957415546843917,,0.022553447927454822,0.011098379364222198,0.018942843151200723,0.020546568036245695
2004-03-24,0.01890951299503547,,0.021805953989845705,0.010918152044700955,0.018637036337118214,0.020100968145193042
2004-03-25,0.018517617399652554,,0.02182770515867278,0.010772054417168705,0.01827603401338749,0.019668094230760238
2004-03-26,0.022149019400764657,,0.02176010470966825,0.010550100241732006,0.017903301209688766,0.019295520837973673
2004-03-29,0.021172083616883983,,0.02128439846801965,0.010652534719113997,0.01780108189109698,0.018896572216377857
2004-03-30,0.02036606585209731,,0.02067217438143631,0.0107337505465342,0.01759410163080984,0.018508860675618542
2004-03-31,0.020630531035901133,,0.02869563490434579,0.010736725978639828,0.01773109654590603,0.018265373545216408
2004-04-01,0.02019292040615783,,0.029166702827526304,0.010843365731966087,0.017974978189307256,0.018000336679933164
2004-04-02,0.023620927168109814,,0.029340598276754636,0.01061566530598455,0.01843141940868759,0.0177071140369746
2004-04-05,0.022482165623994993,,0.028267391457600276,0.01084424117231758,0.017998205316581736,0.017572629235232243
2004-04-06,0.021407379675244274,,0.027162859515196543,0.011068692430167877,0.0176094852750098,0.018052613054106045
2004-04-07,0.0210649169496351,,0.02611764672273098,0.010959806752164923,0.017427275732431528,0.017725825588077195
2004-04-08,0.02259278032228066,,0.025329341402615686,0.010885204617963662,0.0170399865142532,0.017402948730764055
2004-04-12,0.02308284538244982,,0.02462954054160239,0.010758853800903861,0.016876291785512705,0.017052242665811644
2004-04-13,0.022700316812320147,,0.023965370601488307,0.010532633858809622,0.016576131101336624,0.016875589452470568
2004-04-14,0.022293137072325258,,0.025760244927037716,0.012260302361202258,0.023297346599753622,0.01654595589553171
2004-04-15,0.02167466640975009,,0.02491236958948818,0.012561653732726679,0.02655721352693609,0.0163042918125712
2004-04-16,0.021833815633348387,,0.02400741530150063,0.01233054639677714,0.025981614739466474,0.016021849491603613
2004-04-19,0.02084260232210088,,0.02409411325103437,0.012163741242131765,0.025406851545602724,0.017975610738752545
2004-04-20,0.020091891452188038,,0.023888760874597383,0.01189409639595673,0.024844125404917216,0.017781543388122725
2004-04-21,0.019239286272792113,,0.023151466679978507,0.011735943069386901,0.025622964399646207,0.019128734121378485
2004-04-22,0.024594096000467424,,0.02239347858743148,0.01205649443866776,0.036353122334623234,0.02317752361672696
2004-04-23,0.024828143916008183,,0.021736366282609457,0.01185346360911046,0.035776731049252886,0.02265674819183791
2004-04-26,0.023699610029822297,,0.021217413996136997,0.01162389886353784,0.0351816330336898,0.02225075694252708
2004-04-27,0.022928419034193345,,0.02290602652422527,0.011375869368488842,0.0342585394224908,0.02174528057975961
2004-04-28,0.02229666701784909,,0.022810898222061234,0.011203049124008385,0.033433291737283766,0.02127334279452048
2004-04-29,0.021247376230370447,,0.02223054785732127,0.013028827940961475,0.035208270944570325,0.023133566830012463
2004-04-30,0.02031241680349974,,0.02149176168497822,0.01274117284172374,0.0343303909813573,0.022741228931055648
2004-05-03,0.019400543837040717,,0.02104485152311073,0.012450566056814326,0.034796064739146135,0.02242146493650488
2004-05-04,0.019752851480821232,,0.02736987602465595,0.012168644784684324,0.03396028384770983,0.022130487696644063
2004-05-05,0.019852918117849942,,0.026369004869348553,0.012110791759325007,0.033078882647413946,0.021633266975165183
2004-05-06,0.019516875621045256,,0.025437895964877322,0.01188075348691706,0.032306458635607035,0.021287304448370126
2004-05-07,0.018744796776735642,,0.02489868957113387,0.0119810680967763,0.033225743171006766,0.020851617362188223
2004-05-10,0.018455595227344145,,0.02424171922287685,0.01277311611055944,0.03358691544710279,0.02186853670567364
2004-05-11,0.019488926123889534,,0.023986713898801013,0.012483939227851135,0.03335649768046655,0.021830735486416442
2004-05-12,0.02064414670453875,,0.025033794072978722,0.012229368971694047,0.03387037113258887,0.02181347878978002
2004-05-13,0.020426449865698817,,0.024126520188978366,0.011956187976972909,0.03302532104950266,0.0213503345120898
2004-05-14,0.01962808957204327,,0.023508621681808995,0.011785957821453093,0.03222523496647687,0.020937444909660936
2004-05-17,0.01888408124029286,,0.022995537872294473,0.011582052838388972,0.03170149270933889,0.020467582556272245
2004-05-18,0.01811153717209472,,0.022220613209313247,0.011402641944321295,0.03094648843657737,0.020803470725525866
2004-05-19,0.019101052538047524,,0.025115463696027976,0.0113502373392163,0.030142903877312607,0.020437055009266195
2004-05-20,0.019656819482708594,,0.028089018498542652,0.011738699530868058,0.030856232866041503,0.021271986251821626
2004-05-21,0.019350682907543038,,0.027709271001341716,0.011752333200143617,0.03057606138963699,0.02084669727981225
2004-05-24,0.02013100905046123,,0.026662562310437146,0.011986601861922687,0.029979777015955524,0.02105982783382857
2004-05-25,0.023613399325495152,,0.03029966107308809,0.011725122470200933,0.029589116248304265,0.02068932241535753
2004-05-26,0.02292223489540788,,0.029093718151491168,0.011548946257369616,0.029005030559572736,0.020224251960833103
2004-05-27,0.02210482986708652,,0.02793855121145502,0.01129646736286055,0.028278887172316195,0.01977143754166556
2004-05-28,0.023362653688967977,,0.027302674157865348,0.01156967958396171,0.028030291061016524,0.02045668773367017
2004-06-01,0.022472478648517095,,0.026962256553346692,0.011329228144346757,0.027485418836259747,0.02001252004965658
2004-06-02,0.028414463077780335,,0.0281135680994965,0.011086568880338208,0.026858196860537743,0.01970108914352779
2004-06-03,0.032612377340665,,0.028032291595538925,0.01105544883438912,0.027414710080024697,0.020554650613931854
2004-06-04,0.03134483113722261,,0.02793236826267939,0.010916059797745242,0.02702012862236912,0.020096341981607417
2004-06-07,0.030382218566522817,,0.02729762231232175,0.010778451019128837,0.026486830195658815,0.019782194430658897
2004-06-08,0.028784339368401933,,0.026383470831101152,0.010652342665035319,0.026041510450195395,0.020188307229044907
2004-06-09,0.029661670485727886,,0.025795996180977544,0.010543654836801208,0.025864895630991674,0.020286287310123625
2004-06-10,0.028159303039348656,,0.024890505395380864,0.010914635139201663,0.025767132197348833,0.02329930847242718
2004-06-14,0.027694818691563504,,0.024400533971257875,0.010704993170667929,0.025525575360924035,0.022786904418501987
2004-06-15,0.027256519560205708,,0.0237344490876822,0.010561649275772194,0.02512848102805368,0.022542402583247953
2004-06-16,0.02608787258556922,,0.023060600348856253,0.01060496120785407,0.02467588669623612,0.02304682681230429
2004-06-17,0.024773871031525094,,0.023866440366645057,0.010564390037469631,0.024057041604159602,0.02262850109553086
2004-06-18,0.025323754093534663,,0.023393697739096147,0.010583179828762628,0.024667296232322937,0.022392263332327123
2004-06-21,0.02414636967466697,,0.02276454653376262,0.010847699006341138,0.02414520491769483,0.021927811155416456
2004-06-22,0.02482098904419889,,0.023596127691032823,0.010638047846922339,0.023993315576330727,0.021431192820987106
2004-06-23,0.0238885199419288,,0.023007435305615793,0.01042588287552224,0.023392521019094236,0.02177566302082598
2004-06-24,0.023189812229043833,,0.022210208012119707,0.010211196480537733,0.022809991936923613,0.02207587601337978
2004-06-25,0.02224535557662509,,0.02169503627469452,0.010824539501984613,0.024855130978581302,0.02207689038704007
2004-06-28,0.021450480840098717,,0.021903035777636855,0.010597436681835805,0.02429118986067483,0.0217312990594371
2004-06-29,0.023416251515805005,,0.023555080764200143,0.010429369539283877,0.025150861597574257,0.021245119546944767
2004-06-30,0.022889107112274844,,0.02275739453205938,0.011163636115009524,0.024572543648939394,0.021663037220883374
2004-07-01,0.024836207823279048,,0.022042447188466638,0.010923764473523456,0.024136593421128574,0.02195963421086975
2004-07-02,0.027404881319340536,,0.021504190712852558,0.01082893650872477,0.024292734316285217,0.021651858472439934
2004-07-06,0.026160101993471626,,0.021087093842627157,0.010660442080747035,0.023796916513479597,0.021163919199806355
2004-07-07,0.026780281487299,,0.024264459318494067,0.010874913352376097,0.02323606664888111,0.0206856819336904
2004-07-08,0.025841716133409198,,0.023539062530508272,0.01175437262953488,0.023285541555089287,0.021144052327786256
2004-07-09,0.026409854663116485,,0.024417770124573204,0.01181774244431985,0.025236872828457487,0.02068837409169484
2004-07-12,0.025245476076401163,,0.02364168970435067,0.011558318951640579,0.02463812797968805,0.020787337283194672
2004-07-13,0.024277325925725006,,0.026947769785039183,0.011307790988596689,0.024125352747919174,0.020328428838358486
2004-07-14,0.023081693281638217,,0.026021553558337625,0.011512987318511025,0.024087101466366275,0.01987377294399577
2004-07-15,0.024966117670944414,,0.025292766186548764,0.011385455076068666,0.02466458745670096,0.019431524302736994
2004-07-16,0.02377501346480548,,0.02528094594949989,0.011159060143987076,0.024110044657525812,0.01908762682736343
2004-07-19,0.02288024952660834,,0.02442818627853887,0.010980502630784383,0.023588220347449642,0.019048528557046758
2004-07-20,0.021955284003699293,,0.02382541961540614,0.010762309383542633,0.023379787326101242,0.018646531843201867
2004-07-21,0.021803922916214392,,0.022994862112765767,0.010717799730499243,0.022799151254275028,0.018538554355536863
2004-07-22,0.02090902275081092,,0.022692480628327374,0.010799852616213312,0.023292755328286185,0.018232158148393744
2004-07-23,0.02078924628685378,,0.024482174872722192,0.010625365672393203,0.0227226128868781,0.01787833069291532
2004-07-26,0.019993509834178004,,0.023615371575993672,0.01071059777969948,0.022354154998515025,0.018560818383872645
2004-07-27,0.01923033111977974,,0.02446324314738067,0.010487423005546746,0.022090159622160807,0.018157363786247067
2004-07-28,0.018618420550734437,,0.023625616741377274,0.010431577296781307,0.021544819096764343,0.01845660925319601
2004-07-29,0.01944142243317211,,0.022968015081069926,0.010265187179039055,0.021480249368586994,0.019743880794475806
2004-07-30,0.018634901389807022,,0.02307837235657126,0.010119740688597731,0.02096303328008995,0.019671309235312198
2004-08-02,0.019361540672070875,,0.022539446902858272,0.010127286287975322,0.021640191856609037,0.019408767628021847
2004-08-03,0.01851719015802065,,0.026552988624434167,0.009927261474378996,0.02120431290877356,0.01897818040873644
2004-08-04,0.017874418570574358,,0.025542894979547714,0.009796622614403575,0.020798474281143627,0.018562855914369413
2004-08-05,0.019737294347452118,,0.025933719308104352,0.009657212850478766,0.020364106294630625,0.018203513780720472
2004-08-06,0.02198618015480461,,0.02509499433565416,0.009469078320374802,0.019874965331881603,0.0179540831598255
2004-08-09,0.02123062625293758,,0.025084560244831952,0.01005511537738173,0.019416156969921047,0.017567378214585525
2004-08-10,0.021166064749306573,,0.02478027066922049,0.009861007311536451,0.01899427581968483,0.018224108333207364
2004-08-11,0.020332578991719315,,0.02440092737392147,0.009675260313775734,0.0185498826424042,0.018005339542451496
2004-08-12,0.0194990834118901,,0.025344613471298908,0.009788105034506804,0.019272937903090197,0.01777902790653168
2004-08-13,0.01923620539469111,,0.026178130798972153,0.009620668062643138,0.018839812770858354,0.017423463846343128
2004-08-16,0.019779216045273915,,0.025660702251327962,0.009718089542213853,0.01853473200718511,0.01889967487220914
2004-08-17,0.019279627464320742,,0.026175300082031155,0.009734954731953386,0.018483798644723028,0.01848646192920061
2004-08-18,0.019007401741844957,,0.025190168841996638,0.009569773357918343,0.01804980462256857,0.018122945989441305
2004-08-19,0.018492488507394704,,0.024263843813576318,0.009385490380672427,0.01797262580007197,0.018742833299918923
2004-08-20,0.01998973708780234,,0.024361644264111935,0.00930703066971626,0.0175601586209406,0.01862218009492675
2004-08-23,0.019923432463642473,,0.02359896134416501,0.009615098630546139,0.017232152219208458,0.01860046977425953
2004-08-24,0.022702812780936613,,0.026476286357807462,0.009535664783265086,0.01733071016334802,0.018743376884052233
2004-08-25,0.02242700054178228,,0.025513768520946587,0.010127344975274608,0.017836095895657232,0.01833909735538702
2004-08-26,0.024790019389366442,,0.024678402953891992,0.010216915507079595,0.017461996504425294,0.017937939671176115
2004-08-27,0.023723984709248847,,0.024614921214488758,0.01001438519329393,0.017195198094856184,0.017615769737987196
2004-08-30,0.022562250207670644,,0.024561019658965257,0.010049217982159362,0.017055402630228603,0.017302734913110483
2004-08-31,0.022541705193536214,,0.025242458740410343,0.010096491067422745,0.017116832627483525,0.016930829937005076
2004-09-01,0.021504718678763527,,0.026080897401916228,0.009971298101852627,0.016863932210011954,0.01685107949998608
2004-09-02,0.024627161652190428,,0.025961503021178122,0.009811410911329477,0.016494299295015846,0.01652292316392102
2004-09-03,0.023399080507814345,,0.027872799779468393,0.009732800397488138,0.016143063710715097,0.016809564163197534
2004-09-07,0.022266897390226054,,0.027442741663684038,0.009970829442697296,0.017351960386302667,0.016495807002305136
2004-09-08,0.02181094070311513,,0.027349965628204118,0.009914593938051214,0.021001832811529644,0.017007915688941496
2004-09-09,0.021191976494443553,,0.02822563830584777,0.009765787296926181,0.020503601200567694,0.016844714164729775
2004-09-10,0.024116196711924956,,0.027168768312742255,0.00958877391686264,0.02002541666054218,0.0165286186309201
2004-09-13,0.026453885961035647,,0.026768120512031274,0.009553857261649135,0.019557758812880226,0.01638190778576557
2004-09-14,0.026213580495132296,,0.031301367297647216,0.009429371416217221,0.019173064957691097,0.016047030644495947
2004-09-15,0.025126482577698145,,0.03038682511563931,0.009279676924855443,0.018724428647456305,0.01575441092161088
2004-09-16,0.024604310636741802,,0.02987776102800106,0.009114977029910536,0.018459459737078885,0.01552604862845608
2004-09-17,0.0234618037647277,,0.029454966642678965,0.008949029035540377,0.018035281716988392,0.015977611465383294
2004-09-20,0.025302426149812082,,0.03692699566876371,0.008800245863883864,0.017646769960395374,0.01565421395351576
2004-09-21,0.024552797387201432,,0.03625517269627216,0.00864914990592835,0.017239264879512734,0.015557740097553521
2004-09-22,0.023839373177325283,,0.03996337144581671,0.008621889520768119,0.01716498076298542,0.01562762631441509
2004-09-23,0.024075570949939663,,0.0382277383547127,0.008494541265263274,0.016771384396814023,0.01638353412864675
2004-09-24,0.022891586591899396,,0.036746938615891,0.008541603472957373,0.016717349557084052,0.016144730704819827
2004-09-27,0.02193552329460932,,0.036443515981768516,0.008524311872115825,0.016400443874313785,0.015834071817426635
2004-09-28,0.02142341680786032,,0.03566801361932563,0.008388908115499088,0.01658662494041245,0.01589821473415052
2004-09-29,0.020478056127293497,,0.04243037490852915,0.00840969484350758,0.016349361215873322,0.015609717275638889
2004-09-30,0.019728470191655915,,0.06969898615716963,0.008269169725185217,0.01620863650942593,0.015444804116267833
2004-10-01,0.01886762624824145,,0.06663793854527846,0.008590779345012739,0.01773137561385241,0.015158405789399565
2004-10-04,0.018288591466129604,,0.06353658733118038,0.008447744820796407,0.017319236101152397,0.014891209132244764
2004-10-05,0.017591406553557166,,0.06062038536567647,0.00876353968318093,0.017895580338420546,0.014627620671037527
2004-10-06,0.018365771838287654,,0.06083382453831979,0.008841974575700396,0.020611932192906756,0.014345481600793861
2004-10-07,0.018449264079938594,,0.058241048921361754,0.008683329724576767,0.02059589261146428,0.014384456117943858
2004-10-08,0.018070720658700454,,0.05623516435314764,0.008534675039238524,0.020114744392237996,0.014120350395333141
2004-10-11,0.01770720448086316,,0.05379153412658546,0.008735892159217808,0.019777374229165413,0.015019715897324992
2004-10-12,0.017085156535942735,,0.05184819925876963,0.008602597598101171,0.019348137787387705,0.014712520205441918
2004-10-13,0.01781407500748865,,0.05196742553156479,0.009141951407791324,0.019869779760949793,0.014715037526066883
2004-10-14,0.018308585363473257,,0.05049754468288623,0.009029886035568277,0.020021858188046946,0.028291588008450098
2004-10-15,0.018665889410907334,,0.04825217135562252,0.009176344275983867,0.02018035022554459,0.027758402246910497
2004-10-18,0.01789354764253585,,0.04627028066639863,0.009008316530316241,0.01976746045740671,0.02782964100168602
2004-10-19,0.01873632344622605,,0.044392557297267585,0.00893979147741452,0.01968592033076566,0.027473389363613886
2004-10-20,0.018102557253580707,,0.04454003268620692,0.008993974809158747,0.02029643202092451,0.02689436991475489
2004-10-21,0.019720714400084428,,0.04715579001228537,0.008956555706442267,0.02038062770143978,0.02626793594652681
2004-10-22,0.01905203637507044,,0.04511862813397188,0.008801470629276513,0.019928896997936603,0.02572767142460091
2004-10-25,0.01863767492748716,,0.04578499955060703,0.008644317777481265,0.019460800403613053,0.025171028170407558
2004-10-26,0.018250290489469263,,0.0444923476685404,0.008740710886138295,0.019047354055809436,0.025048009935476876
2004-10-27,0.017831709798932657,,0.046489442924148895,0.008660204720957994,0.018634910386926645,0.02448732763238829
2004-10-28,0.02349825372078013,,0.05183991029028024,0.008571705010207925,0.0186584481194668,0.02394168190937739
2004-10-29,0.0243232480922553,,0.0614809522674508,0.008423419872759514,0.018217337300255893,0.024107478544973204
2004-11-01,0.023651225305995265,,0.05864290732328062,0.008429972803671226,0.01807860503804256,0.027581653653823618
2004-11-02,0.02473578813086612,,0.055933600033024895,0.0083120550512253,0.01767132511444622,0.02740264250002376
2004-11-03,0.023744278080309274,,0.05363610450114166,0.008945753187367633,0.019784273708742882,0.02684659553481349
2004-11-04,0.02387512229049017,,0.05156988770273868,0.009051456701606946,0.01978858322738173,0.02626635014189437
2004-11-05,0.02628292850358374,,0.05303387715970771,0.009256718718569881,0.020517422539980436,0.025851171172928667
2004-11-08,0.02541640307224245,,0.05144359881072516,0.009224440232360676,0.020348264774007422,0.025383918540219354
2004-11-09,0.024384786241031017,,0.05100329027979829,0.009065499190955171,0.0198613953671309,0.024793450682936348
2004-11-10,0.025850193179174273,,0.04896383281427744,0.00900227220772011,0.019434528522507807,0.02425825616912376
2004-11-11,0.02635722535924177,,0.047447509825386786,0.008881186462470282,0.01926992451659809,0.023713350454198492
2004-11-12,0.02679982818503156,,0.048734315182792726,0.008728491010958695,0.018888571657223095,0.023208262685156203
2004-11-15,0.025432873853883983,,0.04660138078443228,0.008680413457542056,0.01892834569154113,0.023264286142587423
2004-11-16,0.02435725266533816,,0.04575378352374318,0.00854202866059091,0.018533808427311477,0.022761166299352695
2004-11-17,0.023755687839841676,,0.045595694567236736,0.008517510603331913,0.018107563542085606,0.022390963712144128
2004-11-18,0.023092226209555543,,0.044040827623614935,0.008626458029209754,0.01781001910394617,0.022500400562201074
2004-11-19,0.02240561635074258,,0.045588923357123834,0.008546222920693482,0.01771098664371766,0.022155145766092878
2004-11-22,0.025894586536018224,,0.044751056751666976,0.008607970674485418,0.017355749134436535,0.021670832081673846
2004-11-23,0.02460251487191618,,0.04544707622278723,0.00850121440021453,0.016976125719899413,0.021434453022666947
2004-11-24,0.023442018101018886,,0.043429569813306285,0.008372034204136864,0.01659493016379926,0.020981431969343708
2004-11-26,0.022503645390554758,,0.0636295390201956,0.008254547373618845,0.016309532698426273,0.02071459163509863
2004-11-29,0.02142637122931568,,0.060668933499006886,0.008118206737452307,0.01594245847392999,0.02024848608404076
2004-11-30,0.020512561490926604,,0.05810774165520995,0.008221318103399313,0.016241802659939342,0.02074915101951358
2004-12-01,0.02002706523305934,,0.05608101822673163,0.008169702218041787,0.015935793363914513,0.020284758328052224
2004-12-02,0.031109229051230623,,0.0541547101464574,0.008120581583226774,0.017779412808196927,0.02013070567835341
2004-12-03,0.03357605791265877,,0.05766575492355162,0.008171518055629346,0.017679915209311444,0.020169887317882787
2004-12-06,0.03219783858648772,,0.05501041314140667,0.008414997328628646,0.01744244188893382,0.019721298206621073
2004-12-07,0.030608929165698087,,0.05276887913764638,0.00831972410919889,0.017188284549530815,0.01928387552334603
2004-12-08,0.031192956832311505,,0.05214226166947914,0.008250787286126018,0.01693980443169756,0.019292291881960546
2004-12-09,0.029718389893476523,,0.04983542162419198,0.010691718568029356,0.02753299623192335,0.019419983707953566
2004-12-10,0.028458176092193567,,0.048399973072310025,0.01049333661581485,0.029002484338443605,0.018995299373967135
2004-12-13,0.03038701543640783,,0.046253907174970965,0.010322090925447329,0.028311805183370106,0.01887199319142607
2004-12-14,0.028843228983312055,,0.046276860946111824,0.010369949710814492,0.027731190488187965,0.019127552415265675
2004-12-15,0.027977978302687775,,0.04472308550973183,0.010265470177003695,0.0271343455948722,0.01873784737198473
2004-12-16,0.03164633679867007,,0.042921546895918594,0.010303899711922722,0.026755352945250287,0.01855280581854192
2004-12-17,0.02993908485032678,,0.042237933335421786,0.010272057626068391,0.026558282188184013,0.01814650221528861
2004-12-20,0.03184958768299142,,0.04459130424102317,0.010288987091731667,0.026001620180861586,0.017772412237481886
2004-12-21,0.030473619787823224,,0.0475886727375083,0.01008343221254796,0.025425961506848938,0.01756417815949628
2004-12-22,0.028851146964930095,,0.04564345097880744,0.00988651521087604,0.024870140543532315,0.01728233843173045
2004-12-23,0.02940927722749204,,0.04362955393649186,0.00972104850086974,0.024428448982340038,0.017399883751275384
2004-12-27,0.02785721612526425,,0.04225268472580488,0.009555062885747968,0.023953972572840126,0.017059337047625425
2004-12-28,0.03395548582693245,,0.04695491817707859,0.00948548044339222,0.023529976122068547,0.016855951114391966
2004-12-29,0.032259604055911766,,0.04490911634638437,0.00931619955865287,0.023002419301107007,0.017478735542471598
2004-12-30,0.033440658935838634,,0.04381864010473259,0.009966491014215258,0.023620151826644536,0.019011807523956998
2004-12-31,0.03165183403410523,,0.04361943676359217,0.009788594301078223,0.023031168636227548,0.018601397718283813
2005-01-03,0.029943722540242218,,0.04167828922771569,0.009596053488951106,0.022457560804024633,0.018192992211482083
2005-01-04,0.030064168472347993,,0.0438039140530206,0.0103360243546071,0.02455149226564283,0.018487404662340966
2005-01-05,0.03128988411615154,,0.042235081998889056,0.010125540547350154,0.023996346382297692,0.025794938008155455
2005-01-06,0.029866485628817926,,0.04053001895426676,0.00997012111983974,0.02357483878668019,0.025501603736225616
2005-01-07,0.03213795537368281,,0.040240265387925384,0.01016553290813556,0.023147523368978136,0.02491027335077816
2005-01-10,0.030416104279606414,,0.03855731396205019,0.010020581218580269,0.022570981410140994,0.024344638288679186
2005-01-11,0.028803014566465068,,0.037682620211900233,0.009819720062345471,0.022011139959886523,0.02378298879166322
2005-01-12,0.027379150439570354,,0.036200174867745745,0.009714624850711269,0.022442968586377912,0.023547826750699045
2005-01-13,0.026358376702557015,,0.03549749978891647,0.00972863981834602,0.022163553627075255,0.023012063480236246
2005-01-14,0.027330745871656834,,0.04178826185039165,0.009575541818750321,0.021615881031860594,0.022987517463295838
2005-01-18,0.025995307451157898,,0.04001753827550078,0.009438056295683598,0.021678981764409033,0.022694651014555988
2005-01-19,0.024670726361523704,,0.04025474526980186,0.009259386892986755,0.021240892567319546,0.022190788106108507
2005-01-20,0.024108793358591268,,0.039205715533009326,0.009086979341313178,0.02074625016159366,0.021734801872937387
2005-01-21,0.023345680418121743,,0.03750152192816225,0.008926657118756976,0.02037004311932414,0.021266241978607523
2005-01-24,0.024595699227407723,,0.036040294845540055,0.008996598250538381,0.021608037122551087,0.02094527300101527
2005-01-25,0.023426549353460245,,0.03623467180749672,0.008832263584801025,0.02113410443444403,0.020473708835452138
2005-01-26,0.022873022567165387,,0.03486161043145878,0.009015731489637312,0.021415017451162234,0.02001671007810741
2005-01-27,0.022502622340277997,,0.03339501528017368,0.009150196480449806,0.021280280096023726,0.01963872559570303
2005-01-28,0.021425852650710557,,0.03236421435723297,0.008987418299578427,0.02076453115072112,0.0192496009250366
2005-01-31,0.023254209342469835,,0.0310604121830055,0.0088288684100864,0.020273566523661826,0.019398722143060876
2005-02-01,0.0230851152829547,,0.029930787592464054,0.008903495719521513,0.019847373407937963,0.01896838628583702
2005-02-02,0.023159837228580265,,0.028728833681091245,0.008760443483888276,0.01937832879534756,0.01863289363999997
2005-02-03,0.02224768929917057,,0.027729368812239735,0.008605125137293723,0.018926043474867073,0.018403802994998723
2005-02-04,0.021264762731682138,,0.028837287747053266,0.008760678888938243,0.01863759624247903,0.018007158481699894
2005-02-07,0.02027740500151208,,0.027827235971575437,0.008712550662228103,0.018252840152735303,0.017714135196290816
2005-02-08,0.021126272344357933,,0.02750732272622254,0.008562860517084879,0.018031394125415073,0.017472232502701662
2005-02-09,0.02016015420569804,,0.028122995249478814,0.008433811520970443,0.017609867812646653,0.01709551816879227
2005-02-10,0.019256722768051498,,0.02702191515266307,0.008290767456451513,0.01723913633851448,0.01673581883001714
2005-02-11,0.02147763167915274,,0.025986692495805937,0.008413135328702304,0.02087930101732578,0.017344389659413567
2005-02-14,0.020475871400174154,,0.025238878413862187,0.008416867666542083,0.021777619541364163,0.016975498652372255
2005-02-15,0.019621142247502454,,0.024306499649433135,0.008650812532537966,0.02162112225078071,0.016614095715246194
2005-02-16,0.01880719183890207,,0.02375627218280314,0.008499231860565958,0.02109794736105778,0.016440815888076107
2005-02-17,0.019287384304633316,,0.023154534993450483,0.008357451228529244,0.0208330479974892,0.016170968522059428
2005-02-18,0.019218910772066916,,0.024248258432950594,0.008256301932618601,0.020633799461109322,0.016281046417227617
2005-02-22,0.01910006729295828,,0.023391084547084794,0.008121289536974129,0.020183039002112137,0.01598985328364411
2005-02-23,0.02540330104066936,,0.02455702976764066,0.008718187616396318,0.01993605263207986,0.015659511898486973
2005-02-24,0.024119387341867783,,0.025687357676774488,0.008564944583212308,0.01958898136639982,0.015371192041813433
2005-02-25,0.022956429413743804,,0.024731955640741595,0.008420537465872702,0.019205724211138146,0.015246397900597432
2005-02-28,0.021850314137062732,,0.030424353733280937,0.008278490129700791,0.018948528356094698,0.01495393460417411
2005-03-01,0.020868480985729302,,0.02919824324472815,0.00817030182542754,0.01861209993919683,0.014724305618113831
2005-03-02,0.01991946964459152,,0.028133664059427868,0.008232380979091389,0.01860528863714392,0.015277732543914896
2005-03-03,0.020688036460451968,,0.027077058803126143,0.008097435876573989,0.018320650437299028,0.015062495809698342
2005-03-04,0.019957626584348513,,0.02618664903549019,0.008099633904135855,0.018051475425694984,0.014757556647457572
2005-03-07,0.019097743829912955,,0.025484236854110144,0.008214277765954922,0.018004087871741306,0.014646899031630826
2005-03-08,0.01827982559699192,,0.024579425108421673,0.00808524241476323,0.017585682695122368,0.014353805867142022
2005-03-09,0.017951037466964092,,0.024387402598921554,0.008320698279913106,0.017702009212808078,0.014071066019873927
2005-03-10,0.017238447882120807,,0.023544453017258656,0.008218296856225433,0.017548200044347997,0.013803991350632726
2005-03-11,0.018122048073840165,,0.023266969900102817,0.008087210612479849,0.01746115361141765,0.013570547900909016
2005-03-14,0.018091977157478255,,0.022453835463197184,0.008100054811594619,0.017103916308384162,0.013455809125700026
2005-03-15,0.017576881150272016,,0.0268042196675912,0.00833713144595181,0.01734646497248845,0.013224615891287319
2005-03-16,0.01687689105102789,,0.025830502304837414,0.008198957560467944,0.016946708673122302,0.01327641606154178
2005-03-17,0.018019828570763296,,0.024866793595783806,0.008159607494612878,0.01662090741140021,0.013097543279683911
2005-03-18,0.017287227509064987,,0.024025416047757774,0.008382098815077734,0.016289633962672443,0.012847453921619083
2005-03-21,0.016684433750866673,,0.02320522277779832,0.008243401010322534,0.015925276258359794,0.012606018134697807
2005-03-22,0.016068410362690147,,0.02246455663256337,0.009027112693742232,0.01780881411987822,0.012644057515715068
2005-03-23,0.015874282495903235,,0.021906579169329348,0.008861659075123889,0.01741571711874486,0.012473929801607126
2005-03-24,0.02006093091292348,,0.02169432899315974,0.009210708915678009,0.01727045052551343,0.01426764929501509
